9
16
13
7
29
20
22
10
21
31
25
24
18
30
15
11
16
53
13
10
15
14
9
35
28
10
22
16
39
16
23
11
25
37
20
36
6
13
6
8
16
13
18
33
10
9
36
25
7
7
13
15
13
17
15
12
22
20
18
18
15
17
11
15
18
6
10
9
20
17
11
20
8
18
14
8
15
101
27
26
9
14
17
22
7
29
11
40
13
9
7
34
9
6
11
10
18
11
7
39
16
11
75
9
20
20
22
9
10
8
9
11
18
10
9
26
14
20
21
6
15
14
10
40
8
5
16
13
17
16
23
11
17
16
23
8
9
13
8
17
6
13
15
12
10
7
12
9
14
43
14
37
7
19
15
9
12
20
56
16
11
12
15
13
16
15
12
17
16
7
9
6
19
20
10
7
20
12
27
7
10
6
14
12
32
24
11
20
33
15
44
11
23
12
8
21
26
13
24
23
